code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
001307,1291,0.589000,0.325072,20180205,20190103,1.370056,20190103,20200901,0.351370,0.110646,0.229518,0.033877,0.943024,3.750685,0.184057,20190225,0.056502,-0.693019,20150703,-0.086909,-1.472184,0.024692,20200203,0.117819,3.771499,20180205,-0.098189,-4.976506,0.055996,20200701,0.165936,1.963368,20160104,-0.145856,-3.604781,0.268909,20190102,0.437887,0.628386,20180102,-0.288907,-2.074367,开放式;混合型 ;高风险,20150604
001309,315,0.700795,0.053598,20180605,20181026,0.781573,20150703,20200918,0.822518,0.131647,0.123580,0.040007,0.229927,3.753425,0.200018,20180214,0.023328,-0.883370,20180209,-0.031627,-1.158118,0.002243,20170605,0.019965,7.902403,20170612,-0.004255,-2.897423,0.015887,20200701,0.048780,2.070453,20150605,-0.031809,-3.002204,0.095303,20170106,0.202381,1.123543,20180105,-0.018882,-1.198127,开放式;混合型 ;高风险,20150603
001311,1315,0.364772,0.020906,20180124,20180209,0.374663,20150522,20200902,1.540814,0.068034,0.024684,0.008888,0.949458,3.794521,0.094278,20200706,0.009931,-0.894660,20200203,-0.012719,-1.134906,0.002832,20200629,0.011592,3.093678,20180205,-0.018341,-7.476950,0.008037,20200701,0.043077,4.359863,20160401,-0.009634,-2.198703,0.026248,20190102,0.087446,2.331548,20180102,0.025732,-0.019651,开放式;混合型 ;高风险,20150519
001312,1305,0.054000,0.205641,20170809,20180621,0.218786,20180621,20200921,-0.263021,0.010108,0.075630,0.003152,0.949091,3.767123,0.056144,20180629,0.033746,-0.398940,20180619,-0.047160,-1.839980,0.008282,20180326,0.042885,4.178353,20180319,-0.052830,-7.379233,0.014991,20200701,0.053553,2.572411,20180502,-0.045187,-4.014306,0.067339,20190102,0.031111,-0.537995,20180102,-0.133076,-2.976204,开放式;混合型 ;高风险,20150529
001313,1288,0.130219,0.520875,20150612,20190103,1.663900,20190103,20200713,-0.017595,0.024551,0.309710,0.022371,0.944282,3.736986,0.149570,20200204,0.067285,-0.550140,20150703,-0.092614,-1.619205,0.033528,20200203,0.121810,2.633051,20160222,-0.115962,-4.458632,0.080282,20190201,0.198502,1.472562,20160104,-0.235560,-3.934161,0.390029,20190102,0.652236,0.672275,20180102,-0.339973,-1.871662,开放式;股票型 ;高风险,20150609
001314,1297,0.978088,0.067871,20200225,20200323,1.032258,20150707,20200902,1.809716,0.184879,0.085582,0.061928,0.955785,3.717808,0.248854,20160201,0.155070,-0.376866,20200203,-0.025671,-1.103157,0.006539,20200203,0.034731,4.311267,20200713,-0.025180,-4.850702,0.017111,20200203,0.070659,3.129386,20200302,-0.045254,-3.644695,0.095361,20160104,0.193227,1.026280,20150617,-0.001096,-1.011489,开放式;混合型 ;高风险,20150616
001315,1297,1.626494,0.067970,20200225,20200323,1.698589,20150707,20200902,1.390282,0.307442,0.199558,0.166771,0.955785,3.717808,0.408376,20160302,0.545518,0.335824,20200203,-0.025450,-1.062320,0.033532,20160229,0.544521,15.238963,20200713,-0.025522,-1.761131,0.070561,20160301,0.551501,6.815951,20200302,-0.045207,-1.640686,0.246434,20160104,0.602000,1.442844,20150617,-0.003984,-1.016167,开放式;混合型 ;高风险,20150616
001316,1311,0.425600,0.026103,20161129,20161220,0.432700,20150528,20200918,2.286460,0.079623,0.021703,0.017355,0.950689,3.778082,0.131738,20190225,0.009285,-0.929519,20180518,-0.008102,-1.061502,0.002670,20200629,0.008301,2.108982,20180205,-0.015814,-6.923346,0.007043,20190201,0.018510,1.628214,20161201,-0.016202,-3.300474,0.029306,20190102,0.108504,2.702458,20150528,0.039000,0.330786,开放式;混合型 ;高风险,20150525
001318,1298,0.224843,0.168800,20171010,20190509,0.368537,20190509,20200918,0.165591,0.042303,0.074297,0.003766,0.941945,3.775342,0.061369,20200706,0.050728,-0.173395,20181011,-0.027240,-1.443870,0.009080,20200629,0.062118,5.841311,20180205,-0.057241,-7.304201,0.021012,20200701,0.096269,3.581581,20190401,-0.045232,-3.152674,0.088750,20190102,0.123533,0.391917,20180102,-0.124122,-2.398554,开放式;混合型 ;高风险,20150526
001319,1276,0.189076,0.450821,20150723,20181018,1.424248,20181018,20200713,0.021944,0.035907,0.269168,0.023701,0.945886,3.695890,0.153951,20150723,0.074031,-0.519125,20150703,-0.083046,-1.539432,0.030129,20200203,0.156456,4.192860,20160222,-0.113824,-4.777890,0.064638,20200203,0.171827,1.658291,20160104,-0.201319,-4.114555,0.327117,20190102,0.559221,0.709546,20180102,-0.290410,-1.887788,开放式;股票型 ;高风险,20150624
001320,1295,0.976000,0.207987,20180123,20181018,1.116597,20181018,20200902,1.179927,0.182034,0.128850,0.049296,0.937048,3.786301,0.222027,20200706,0.048060,-0.783539,20200203,-0.058097,-1.261667,0.014593,20200203,0.074711,4.119654,20180205,-0.063356,-5.341558,0.035196,20200701,0.140988,3.005752,20200302,-0.074337,-3.112067,0.221808,20190102,0.438797,0.978269,20180102,-0.164797,-1.742971,开放式;混合型 ;高风险,20150522
001322,1270,-0.170400,0.649315,20151125,20190131,1.244792,20190131,20200803,-0.273381,-0.032478,0.228539,0.023759,0.946349,3.676712,0.154141,20190225,0.065217,-0.576897,20160104,-0.077069,-1.499994,0.026231,20200203,0.084775,2.231907,20160222,-0.118064,-5.500981,0.069391,20190201,0.232143,2.345433,20160104,-0.195876,-3.822793,0.306789,20190102,0.412195,0.343578,20180102,-0.394737,-2.286671,开放式;混合型 ;高风险,20150701
001323,1311,0.407400,0.363946,20180312,20190103,1.042112,20190103,20200713,0.249515,0.076218,0.185231,0.016394,0.952070,3.772603,0.128039,20181022,0.055621,-0.565591,20200203,-0.073394,-1.573220,0.022710,20200203,0.094059,3.141804,20180730,-0.095644,-5.211577,0.048016,20200203,0.144554,2.010540,20181008,-0.130243,-3.712481,0.225239,20190102,0.315858,0.402327,20180102,-0.301989,-2.340751,开放式;混合型 ;高风险,20150527
001324,1308,0.455700,0.038226,20180124,20181018,0.460300,20150601,20200902,1.621368,0.085429,0.034187,0.012880,0.953353,3.758904,0.113490,20190722,0.023784,-0.790435,20190506,-0.014873,-1.131055,0.003967,20200629,0.019489,3.912209,20180205,-0.025000,-7.301355,0.011038,20200701,0.053901,3.883297,20190401,-0.012339,-2.117915,0.061076,20190102,0.150653,1.466628,20180102,-0.007132,-1.116772,开放式;混合型 ;高风险,20150601
001325,1313,0.340993,0.048891,20180126,20180209,0.356012,20150528,20200825,0.951474,0.063729,0.035449,0.008244,0.952139,3.778082,0.090798,20190722,0.023163,-0.744895,20200716,-0.013499,-1.148674,0.004130,20200629,0.018442,3.465238,20180205,-0.029816,-8.219041,0.009929,20200401,0.039580,2.986118,20200302,-0.021899,-3.205455,0.030334,20170103,0.080349,1.648802,20150526,0.017085,-0.436782,开放式;混合型 ;高风险,20150525
001326,1313,0.320112,0.048839,20180126,20180209,0.335070,20150528,20200825,0.841745,0.059826,0.035434,0.007325,0.952139,3.778082,0.085587,20190722,0.023155,-0.729450,20200716,-0.013480,-1.157506,0.004128,20200629,0.018495,3.480346,20180205,-0.029817,-8.223015,0.009894,20200401,0.039452,2.987287,20200302,-0.021994,-3.222847,0.028797,20170103,0.072580,1.520420,20150526,0.013987,-0.514271,开放式;混合型 ;高风险,20150525
001327,1313,0.370659,0.244934,20180126,20181018,0.474015,20181018,20200825,0.388299,0.069273,0.101141,0.010452,0.952139,3.778082,0.102236,20190722,0.042865,-0.580724,20190506,-0.052704,-1.515512,0.011265,20181029,0.040528,2.597622,20180205,-0.054965,-5.879250,0.023259,20190301,0.062725,1.696849,20200302,-0.052282,-3.247869,0.190417,20190102,0.321215,0.686906,20180102,-0.206817,-2.086129,开放式;混合型 ;高风险,20150525
001328,1313,0.179840,0.255079,20180126,20181018,0.504924,20181018,20200825,0.029576,0.033611,0.122084,0.007909,0.952139,3.778082,0.088931,20190722,0.045056,-0.493363,20150924,-0.128978,-2.450317,0.014169,20181029,0.043001,2.034786,20150921,-0.129964,-10.172091,0.029470,20190301,0.066266,1.248583,20150901,-0.128205,-5.350362,0.216156,20190102,0.342641,0.585154,20180102,-0.215426,-1.996622,开放式;混合型 ;高风险,20150525
001329,1313,0.323562,0.036489,20200305,20200323,0.347940,20150528,20200901,0.950957,0.060471,0.032043,0.005656,0.952139,3.778082,0.075209,20200706,0.012100,-0.839116,20200203,-0.016227,-1.215755,0.003835,20200203,0.023417,5.106106,20180205,-0.017311,-5.514085,0.010959,20200701,0.048606,3.435211,20200302,-0.021115,-2.926667,0.016016,20160104,0.053242,2.324366,20150526,0.015056,-0.059895,开放式;混合型 ;高风险,20150525
001330,1313,0.413999,0.037003,20200305,20200323,0.437412,20150527,20200901,1.041594,0.077373,0.045481,0.006516,0.952139,3.778082,0.080721,20150528,0.071214,-0.117782,20150908,-0.021140,-1.261886,0.005623,20150526,0.064912,10.543880,20150907,-0.021140,-4.759477,0.013773,20150526,0.064912,3.713111,20200302,-0.021469,-2.558828,0.021917,20150526,0.075880,2.462098,20180102,0.021486,-0.019664,开放式;混合型 ;高风险,20150525
001331,1313,0.476319,0.116612,20180126,20181018,0.500706,20150708,20200918,0.802440,0.089020,0.073551,0.016269,0.952139,3.778082,0.127549,20160606,0.104865,-0.177847,20190506,-0.025935,-1.203334,0.006750,20181029,0.022588,2.346165,20180205,-0.035648,-6.280931,0.019890,20160601,0.116390,4.851711,20200302,-0.032009,-2.609315,0.106433,20190102,0.195658,0.838326,20180102,-0.078821,-1.740574,开放式;混合型 ;高风险,20150525
001332,1313,0.331838,0.112456,20180126,20181018,0.352467,20150708,20200918,0.545257,0.062018,0.058721,0.007966,0.952139,3.778082,0.089255,20190722,0.030777,-0.655173,20190506,-0.025510,-1.285808,0.006663,20181029,0.022174,2.328026,20180205,-0.035042,-6.259336,0.013930,20200401,0.037130,1.665495,20200302,-0.031608,-3.269074,0.097836,20190102,0.192204,0.964546,20180102,-0.075146,-1.768079,开放式;混合型 ;高风险,20150525
001334,1315,0.414727,0.032685,20200225,20200323,0.430712,20150522,20200828,1.653230,0.077351,0.028641,0.009726,0.950145,3.791781,0.098620,20190722,0.010970,-0.888760,20200724,-0.013653,-1.138437,0.003044,20200203,0.017742,4.829086,20200224,-0.010903,-4.582304,0.009155,20200701,0.051880,4.666636,20200302,-0.018779,-3.051201,0.034484,20190102,0.101508,1.943631,20180102,0.010686,-0.690127,开放式;混合型 ;高风险,20150520
001335,1315,0.468064,0.050384,20171010,20181029,0.485456,20150707,20200902,1.303284,0.087299,0.043965,0.013086,0.950832,3.789041,0.114395,20200706,0.016548,-0.855339,20200203,-0.016369,-1.143093,0.004980,20181029,0.028687,4.759957,20181022,-0.017454,-4.504424,0.012643,20200701,0.050004,2.954998,20200302,-0.026354,-3.084475,0.085707,20190102,0.192824,1.249809,20180102,-0.019081,-1.222628,开放式;混合型 ;高风险,20150521
001336,1309,0.416026,0.052969,20180205,20181018,0.445999,20150601,20200803,1.113244,0.077991,0.043110,0.011457,0.952000,3.767123,0.107035,20190722,0.015212,-0.857881,20200716,-0.018253,-1.170528,0.004976,20200727,0.024600,3.943714,20180205,-0.030921,-7.213908,0.012408,20200701,0.053282,3.294018,20200302,-0.027123,-3.185830,0.065972,20190102,0.149333,1.263590,20180102,-0.027005,-1.409345,开放式;混合型 ;高风险,20150529
001337,1309,0.393146,0.054061,20180205,20181018,0.428285,20150825,20200803,1.014517,0.073702,0.043077,0.010600,0.952000,3.767123,0.102956,20190722,0.015273,-0.851659,20200716,-0.018335,-1.178084,0.004970,20200727,0.024570,3.943447,20180205,-0.030905,-7.218009,0.012493,20200701,0.053187,3.257198,20200302,-0.027171,-3.174795,0.067200,20190102,0.148231,1.205820,20180102,-0.028286,-1.420930,开放式;混合型 ;高风险,20150529
001338,1311,0.429800,0.027060,20161129,20161220,0.438539,20150715,20200918,1.749182,0.080409,0.028818,0.015435,0.950689,3.778082,0.124237,20150804,0.045059,-0.637310,20180518,-0.008148,-1.065583,0.003832,20150803,0.046059,11.020578,20180205,-0.015809,-5.125908,0.008989,20150803,0.050055,4.568183,20161201,-0.016551,-2.841197,0.024268,20190102,0.103334,3.258088,20180102,0.041326,0.702945,开放式;混合型 ;高风险,20150525
001339,1310,0.479716,0.325696,20180124,20190606,0.934466,20190606,20200902,0.338955,0.089747,0.176268,0.019904,0.949964,3.778082,0.141082,20150916,0.045952,-0.674290,20200203,-0.078126,-1.553765,0.019563,20200203,0.114395,4.847564,20180205,-0.101890,-6.208352,0.045629,20200701,0.147686,2.236678,20160104,-0.131725,-3.886896,0.172114,20190102,0.207526,0.205748,20180102,-0.225197,-2.308419,开放式;混合型 ;高风险,20150525
001342,1304,0.962000,0.127533,20180123,20181030,0.969970,20150626,20200918,1.021893,0.180067,0.146852,0.063332,0.948364,3.767123,0.251659,20160201,0.367490,0.460270,20181011,-0.022465,-1.089266,0.006531,20181029,0.039536,5.053829,20180205,-0.030797,-5.715656,0.013915,20190102,0.042802,2.076010,20181008,-0.055662,-5.000262,0.177303,20160104,0.402518,1.270220,20180102,-0.056742,-1.320027,开放式;混合型 ;高风险,20150529
001343,1304,0.424000,0.127555,20180123,20181030,0.429429,20150626,20200918,0.926700,0.079364,0.053269,0.014007,0.948364,3.767123,0.118352,20190722,0.025348,-0.785829,20181011,-0.022026,-1.186110,0.006609,20181029,0.040262,5.091853,20180205,-0.030655,-5.638170,0.014115,20190102,0.041889,1.967731,20181008,-0.055277,-4.916212,0.095959,20190102,0.165775,0.727558,20180102,-0.058577,-1.610440,开放式;混合型 ;高风险,20150529
001344,696,0.597340,0.400353,20180528,20190103,1.351570,20190103,20200805,0.713169,0.209442,0.251612,0.044896,0.997135,1.912329,0.211888,20181102,0.051591,-0.756517,20200716,-0.060183,-1.284033,0.031069,20181029,0.113642,2.657745,20181217,-0.070181,-3.258908,0.069507,20200701,0.184762,1.658192,20181203,-0.155427,-3.236146,0.322259,20190102,0.449769,0.395677,20180102,-0.178165,-1.552863,开放式;ETF联接基金 ;高风险,20171122
001345,1310,0.683000,0.080858,20190410,20190606,0.750251,20150529,20200805,1.206417,0.127647,0.080940,0.022705,0.950653,3.775342,0.150681,20200720,0.027599,-0.816835,20200716,-0.048357,-1.320924,0.009061,20200706,0.050859,4.612650,20200713,-0.043585,-5.809948,0.025388,20200701,0.165867,5.533292,20200302,-0.048744,-2.919982,0.064531,20190102,0.154358,1.391991,20180102,-0.007036,-1.109034,开放式;混合型 ;高风险,20150526
001347,1310,0.750000,0.081890,20190410,20190606,0.821464,20150529,20200805,1.323727,0.140169,0.083226,0.024144,0.950653,3.775342,0.155383,20150812,0.037475,-0.758819,20200716,-0.048243,-1.310479,0.009411,20200706,0.050729,4.390459,20200713,-0.043068,-5.576364,0.025701,20200701,0.165975,5.457969,20200302,-0.048867,-2.901370,0.058015,20190102,0.148649,1.562247,20180102,-0.011676,-1.201265,开放式;混合型 ;高风险,20150526
001348,1275,0.156627,0.317191,20171113,20190103,0.473995,20190103,20200818,-0.001325,0.029744,0.192908,0.007026,0.945145,3.695890,0.083823,20200706,0.061317,-0.268503,20160104,-0.080756,-1.963407,0.021715,20151102,0.093986,3.328275,20180205,-0.093669,-5.313643,0.042417,20160301,0.083246,0.962549,20160104,-0.148598,-4.503264,0.188827,20190102,0.193925,0.027002,20180102,-0.257459,-2.363471,开放式;混合型 ;高风险,20150624
001349,1289,-0.197000,0.615459,20150612,20190103,1.195980,20190103,20200828,-0.243931,-0.036705,0.273458,0.016992,0.931358,3.791781,0.130353,20150916,0.074675,-0.427129,20150703,-0.133190,-2.021766,0.029148,20150907,0.093604,2.211294,20150817,-0.134361,-5.609575,0.067563,20200701,0.154381,1.284989,20160104,-0.230233,-4.407665,0.304276,20190102,0.447761,0.471563,20180102,-0.380670,-2.251067,开放式;混合型 ;高风险,20150520
001351,419,0.574862,0.201412,20190404,20190809,0.790561,20190131,20200713,1.232587,0.336258,0.248467,0.033513,0.307185,3.736986,0.183065,20190225,0.057113,-0.688020,20200203,-0.081229,-1.443717,0.026893,20200203,0.096845,2.601164,20200713,-0.081791,-4.041393,0.072375,20190201,0.173664,1.399513,20200302,-0.099467,-2.374341,nan,20190115,0.220497,nan,20190115,0.220497,nan,开放式;股票型 ;高风险,20150609
001352,1277,0.620000,0.086660,20151222,20160128,0.738806,20160128,20200902,1.437127,0.117742,0.061054,0.025650,0.948033,3.690411,0.160157,20200713,0.014370,-0.910277,20200203,-0.028003,-1.174847,0.006863,20200706,0.028207,3.110265,20150817,-0.019173,-3.793799,0.018317,20200701,0.072151,2.939043,20160104,-0.048193,-3.631056,0.083660,20190102,0.195251,1.333856,20180102,-0.009644,-1.115273,开放式;混合型 ;高风险,20150626
001355,1301,0.459000,0.048847,20200224,20200525,0.525305,20150629,20200709,0.741156,0.086358,0.076041,0.010945,0.953114,3.739726,0.104620,20150710,0.160467,0.533819,20200203,-0.016039,-1.153308,0.010986,20150706,0.160467,13.606178,20200713,-0.028000,-3.548635,0.023971,20150701,0.174797,6.292021,20190401,-0.020248,-1.844697,0.066016,20150608,0.171000,1.590279,20180102,0.010671,-0.838362,开放式;混合型 ;高风险,20150608
001356,1301,0.254900,0.056604,20200224,20200525,0.318089,20150702,20200713,0.403642,0.047958,0.044490,0.007341,0.953114,3.739726,0.085681,20200529,0.028239,-0.670416,20200203,-0.018654,-1.217710,0.006005,20200629,0.032841,4.469152,20200713,-0.032460,-6.405669,0.011848,20200701,0.045566,2.845775,20200302,-0.024038,-3.028871,0.045993,20190102,0.095365,1.073470,20150608,0.002000,-0.956515,开放式;混合型 ;高风险,20150608
001357,1013,1.033233,0.176128,20180522,20190103,1.257895,20160229,20200902,0.962504,0.194598,0.171010,0.073563,0.742669,3.736986,0.271225,20180214,0.045505,-0.832223,20180209,-0.072671,-1.267936,0.015098,20200203,0.066393,3.397534,20160222,-0.048759,-4.229500,0.033222,20200701,0.105034,2.161614,20160104,-0.074074,-3.229698,0.168515,20190102,0.336830,0.998807,20180105,-0.133360,-1.791380,开放式;混合型 ;高风险,20150609
001358,1303,0.225500,0.066781,20190408,20190509,0.274775,20150619,20200713,0.249796,0.042209,0.048876,0.004486,0.947636,3.767123,0.066981,20190401,0.019801,-0.704377,20200203,-0.024061,-1.359223,0.005748,20181112,0.022352,2.888638,20180205,-0.029740,-6.173956,0.011722,20190201,0.036673,2.128433,20200302,-0.024724,-3.109133,0.052161,20190102,0.126534,1.425833,20180102,-0.006573,-1.126009,开放式;混合型 ;高风险,20150529
001359,1305,0.734600,0.308479,20180123,20190102,1.036783,20190102,20200903,0.833109,0.137926,0.129547,0.028792,0.951860,3.756164,0.169682,20190722,0.058783,-0.653571,20200203,-0.057649,-1.339750,0.015366,20200323,0.069897,3.548717,20180205,-0.088664,-6.770080,0.038972,20200701,0.150691,2.866612,20180201,-0.064454,-2.653824,0.232094,20190102,0.417784,0.800062,20180102,-0.229994,-1.990951,开放式;混合型 ;高风险,20150602
001361,1282,-0.240977,0.574310,20150619,20181016,1.092269,20181016,20200713,-0.263605,-0.045597,0.286782,0.008409,0.944035,3.720548,0.091700,20190225,0.062000,-0.323885,20150703,-0.098692,-2.076245,0.029976,20200203,0.104202,2.476145,20200713,-0.103695,-4.459239,0.070793,20190201,0.217290,2.069348,20160104,-0.203994,-3.881542,0.307769,20190102,0.456239,0.482410,20180102,-0.328571,-2.067593,开放式;ETF联接基金 ;高风险,20150615
001362,1309,0.508900,0.104280,20180126,20181018,0.520562,20150825,20200902,1.076583,0.095256,0.060614,0.018670,0.949239,3.778082,0.136639,20190225,0.021006,-0.846269,20190506,-0.024826,-1.181690,0.006824,20180917,0.022920,2.358902,20180205,-0.044953,-7.587709,0.013865,20200701,0.048557,2.502146,20180801,-0.022801,-2.644519,0.088767,20190102,0.155900,0.756285,20180102,-0.059629,-1.671752,开放式;混合型 ;高风险,20150525
001363,530,0.362425,0.070188,20200828,20200909,0.451739,20190807,20200828,1.177894,0.167450,0.116691,0.012283,0.402736,3.605479,0.110830,20200729,0.034308,-0.690440,20200724,-0.058137,-1.524563,0.013480,20200727,0.066986,3.969185,20200713,-0.044181,-4.277508,0.033326,20200701,0.134680,3.041233,20200302,-0.042693,-2.281043,0.050040,20190102,0.075305,0.504892,20180802,0.004538,-0.909322,开放式;混合型 ;高风险,20150727
